,Unnamed: 0,id,address,gu,dong,mac_score,lot_score,burgerking_score,seveneleven_score,cu_score,gs25_score,starbucks_score,lottecinema_score,megabox_score,cgv_score,total_score,high_oil,oil,oil2,total,catch,percent,mac_count,lot_count,burgerking_count,seveneleven_count,cu_count,gs25_count,starbucks_count,lottecinema_count,megabox_count,cgv_count,total_count,first,second,third,first_mapx,first_mapy,second_mapx,second_mapy,third_mapx,third_mapy,elementary_count,middle_count,high_count,park_count,station
325,325,325,서울특별시 서대문구 대현동,서대문구,대현동,0.0,1.25,0.0,1.06,0.8,0.62,0.87,0.0,0.0,0.0,4.61,0.0,0.0,0.0,2802,2016,71.9,0,1,0,5,6,5,2,0,0,0,19,문래동3가,역촌동,영등포동8가,37.516929,126.897249,37.60477,126.915663,37.527015000000006,126.905253,1,0,0,1,[]
326,326,326,서울특별시 서대문구 대신동,서대문구,대신동,0.0,0.0,0.0,0.21,0.67,0.38,0.43,0.0,0.0,0.0,1.69,2199.0,1999.0,1836.0,2802,2016,71.9,0,0,0,1,5,3,1,0,0,0,10,관수동,도림동,용강동,37.5692,126.990527,37.509277000000004,126.90249399999999,37.541967,126.94041399999999,1,1,1,0,[]
327,327,327,서울특별시 서대문구 신촌동,서대문구,신촌동,0.0,0.0,0.0,0.0,0.67,0.12,0.87,0.0,10.0,0.0,11.66,0.0,0.0,0.0,2802,2016,71.9,0,0,0,0,5,1,2,0,1,0,9,종암동,장지동,홍제동,37.597405,127.035032,37.478077,127.133269,37.588734,126.94610700000001,0,0,0,0,['신촌역 경의중앙선']
328,328,328,서울특별시 서대문구 봉원동,서대문구,봉원동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802,2016,71.9,0,0,0,0,0,0,0,0,0,0,0,0,하중동,0,0.0,0.0,37.54575,126.928674,0.0,0.0,0,0,0,2,[]
329,329,329,서울특별시 서대문구 창천동,서대문구,창천동,3.33,1.25,6.67,1.91,1.2,1.5,3.04,0.0,0.0,5.0,23.91,1990.86,1561.86,1401.86,2802,2016,71.9,1,1,2,9,9,12,7,0,0,1,42,중계동,번동,불광동,37.646989000000005,127.08241100000001,37.635123,127.032072,37.620465,126.927435,1,0,0,3,[]
330,330,330,서울특별시 서대문구 연희동,서대문구,연희동,0.0,0.0,3.33,1.28,2.0,1.75,0.87,0.0,0.0,0.0,9.23,1919.0,1556.83,1395.97,2802,2016,71.9,0,0,1,6,15,14,2,0,0,0,38,남가좌동,명일동,명륜2가,37.577538,126.92231100000001,37.549276,127.14755500000001,37.584521,126.99863799999999,1,3,1,13,[]
331,331,331,서울특별시 서대문구 홍은동,서대문구,홍은동,0.0,0.0,0.0,1.49,1.33,0.88,0.0,0.0,0.0,0.0,3.7,0.0,1552.78,1396.36,2802,2016,71.9,0,0,0,7,10,7,0,0,0,0,24,제기동,안국동,을지로2가,37.584134000000006,127.03796000000001,37.577515000000005,126.98393899999999,37.565757,126.98589199999999,3,3,1,15,[]
332,332,332,서울특별시 서대문구 북가좌동,서대문구,북가좌동,0.0,0.0,3.33,1.7,1.87,1.75,0.0,0.0,0.0,0.0,8.65,0.0,0.0,0.0,2802,2016,71.9,0,0,1,8,14,14,0,0,0,0,37,길음동,성수동2가,신내동,37.607316,127.02476000000001,37.541123,127.056125,37.607237,127.098924,1,1,1,9,[]
333,333,333,서울특별시 서대문구 남가좌동,서대문구,남가좌동,3.33,1.25,0.0,1.06,1.2,1.5,0.87,0.0,0.0,0.0,9.22,0.0,1538.36,1378.36,2802,2016,71.9,1,1,0,5,9,12,2,0,0,0,30,명일동,명륜2가,고척동,37.549276,127.14755500000001,37.584521,126.99863799999999,37.50356,126.855829,2,1,0,4,['가좌역 경의중앙선']
334,334,334,서울특별시 마포구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,양평동,0,0.0,0.0,37.522602,126.881344,0.0,0.0,0,0,0,0,[]
335,335,335,서울특별시 마포구 아현동,마포구,아현동,0.0,0.0,0.0,0.85,0.53,0.62,0.87,0.0,0.0,0.0,2.88,0.0,0.0,0.0,5172,3569,69.0,0,0,0,4,4,5,2,0,0,0,15,신수동,청량리동,서소문동,37.547351,126.937074,37.586643,127.04462099999999,37.563075,126.97414199999999,2,2,1,6,"['아현역 2호선', '애오개역 5호선']"
336,336,336,서울특별시 마포구 공덕동,마포구,공덕동,0.0,0.0,3.33,0.85,1.07,1.12,0.43,0.0,0.0,0.0,6.81,0.0,1898.0,1765.0,5172,3569,69.0,0,0,1,4,8,9,1,0,0,0,23,광장동,대방동,명동2가,37.546991999999996,127.103926,37.504791,126.927862,37.56288,126.984505,1,0,0,0,"['공덕역 5호선', '공덕역 6호선']"
337,337,337,서울특별시 마포구 신공덕동,마포구,신공덕동,0.0,0.0,0.0,0.21,0.4,0.38,0.43,0.0,0.0,0.0,1.42,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,3,3,1,0,0,0,8,온수동,사근동,보문동5가,37.493507,126.820255,37.561371,127.04678899999999,37.582359000000004,127.01993600000002,0,0,0,0,[]
338,338,338,서울특별시 마포구 도화동,마포구,도화동,3.33,0.0,0.0,2.13,0.53,1.38,1.3,0.0,0.0,0.0,8.67,0.0,1989.0,1799.0,5172,3569,69.0,1,0,0,10,4,11,3,0,0,0,29,북가좌동,길음동,성수동2가,37.580344000000004,126.91226100000002,37.607316,127.02476000000001,37.541123,127.056125,1,0,0,2,"['공덕역 경의중앙선', '마포역 5호선', '공덕역 공항철도']"
339,339,339,서울특별시 마포구 용강동,마포구,용강동,0.0,0.0,0.0,0.43,0.4,0.38,0.43,0.0,0.0,0.0,1.64,0.0,1697.0,1529.0,5172,3569,69.0,0,0,0,2,3,3,1,0,0,0,9,우면동,필동2가,양평동5가,37.466629,127.021892,37.55896,126.995427,37.538964,126.893422,0,0,0,1,[]
340,340,340,서울특별시 마포구 토정동,마포구,토정동,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,0,0,0,0,0,0,1,당인동,신교동,효자동,37.54625,126.920245,37.583911,126.968354,37.582415999999995,126.97166999999999,0,0,0,0,[]
341,341,341,서울특별시 마포구 마포동,마포구,마포동,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,1,1,0,0,0,0,3,개화동,영등포동5가,누상동,37.582069,126.801198,37.521133,126.90708400000001,37.580478,126.96583799999999,0,0,0,1,[]
342,342,342,서울특별시 마포구 대흥동,마포구,대흥동,0.0,1.25,0.0,0.64,0.53,1.0,0.43,0.0,0.0,0.0,3.86,2192.0,1699.0,1542.0,5172,3569,69.0,0,1,0,3,4,8,1,0,0,0,17,합정동,동소문동1가,홍은동,37.549046000000004,126.91155800000001,37.589858,127.00746000000001,37.59156,126.938775,1,1,1,1,['대흥역 6호선']
343,343,343,서울특별시 마포구 염리동,마포구,염리동,0.0,0.0,0.0,0.64,0.67,0.12,0.43,0.0,0.0,0.0,1.86,0.0,0.0,0.0,5172,3569,69.0,0,0,0,3,5,1,1,0,0,0,10,동소문동2가,돈암동,금호동3가,37.588696,127.008412,37.598415,127.020288,37.549504,127.02181200000001,2,2,2,0,['이대역 2호선']
344,344,344,서울특별시 마포구 노고산동,마포구,노고산동,0.0,1.25,0.0,0.85,0.8,0.75,0.43,0.0,0.0,0.0,4.09,0.0,0.0,0.0,5172,3569,69.0,0,1,0,4,6,6,1,0,0,0,18,종로3가,회기동,휘경동,37.570337,126.992072,37.591446999999995,127.051971,37.589591999999996,127.061228,1,1,0,1,"['신촌역 2호선', '서강대역 경의중앙선']"
345,345,345,서울특별시 마포구 신수동,마포구,신수동,0.0,0.0,0.0,0.85,0.4,0.75,0.87,0.0,0.0,0.0,2.87,0.0,0.0,0.0,5172,3569,69.0,0,0,0,4,3,6,2,0,0,0,15,청량리동,서소문동,상수동,37.586643,127.04462099999999,37.563075,126.97414199999999,37.547431,126.922946,1,2,1,1,[]
346,346,346,서울특별시 마포구 현석동,마포구,현석동,0.0,0.0,0.0,0.0,0.13,0.38,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,5172,3569,69.0,0,0,0,0,1,3,0,0,0,0,4,내곡동,필운동,묘동,37.456881,127.07417099999999,37.577076,126.968848,37.572598,126.99171499999999,0,0,0,1,[]
347,347,347,서울특별시 마포구 구수동,마포구,구수동,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,5172,3569,69.0,0,0,0,0,0,1,0,0,0,0,1,문래동1가,원지동,0,37.512364,126.897201,37.446847999999996,127.053774,0.0,0.0,0,0,0,0,[]
348,348,348,서울특별시 마포구 창전동,마포구,창전동,0.0,0.0,0.0,0.85,0.27,1.0,0.43,0.0,0.0,0.0,2.55,2109.0,1939.0,1765.0,5172,3569,69.0,0,0,0,4,2,8,1,0,0,0,15,풍납동,양평동4가,충무로1가,37.534673,127.11764299999999,37.537079,126.89626000000001,37.561279,126.98343,0,0,0,2,['광흥창역 6호선']
349,349,349,서울특별시 마포구 상수동,마포구,상수동,0.0,0.0,0.0,0.21,0.53,1.0,0.87,0.0,0.0,0.0,2.62,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,4,8,2,0,0,0,15,충정로2가,창전동,풍납동,37.565191999999996,126.964529,37.550965999999995,126.92983500000001,37.534673,127.11764299999999,1,0,0,1,['상수역 6호선']
350,350,350,서울특별시 마포구 하중동,마포구,하중동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5172,3569,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,오쇠동,0.0,0.0,0.0,0.0,37.541148,126.796575,0,0,0,0,[]
351,351,351,서울특별시 마포구 신정동,마포구,신정동,3.33,1.25,3.33,5.53,2.53,3.62,1.3,0.0,0.0,0.0,20.91,1900.94,1617.45,1465.38,5172,3569,69.0,1,1,1,26,19,29,3,0,0,0,80,신정동,독산동,신월동,37.54421,126.930866,37.469371,126.901246,37.529444,126.834248,14,4,4,46,"['신정네거리역 2호선', '신정역 5호선', '양천구청역 2호선']"
352,352,352,서울특별시 마포구 당인동,마포구,당인동,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,5172,3569,69.0,0,0,0,1,0,0,0,0,0,0,1,신교동,효자동,옥인동,37.583911,126.968354,37.582415999999995,126.97166999999999,37.582175,126.967275,0,0,0,0,[]
353,353,353,서울특별시 마포구 서교동,마포구,서교동,3.33,1.25,3.33,5.11,2.67,2.12,3.48,5.0,0.0,0.0,26.29,0.0,0.0,0.0,5172,3569,69.0,1,1,1,24,20,17,8,1,0,0,73,창동,장안동,상봉동,37.643440000000005,127.03941299999998,37.570749,127.068233,37.596267,127.085704,1,0,0,3,['합정역 2호선']
354,354,354,서울특별시 마포구 동교동,마포구,동교동,3.33,0.0,3.33,1.49,0.8,0.88,1.3,5.0,10.0,5.0,31.14,0.0,0.0,0.0,5172,3569,69.0,1,0,1,7,6,7,3,1,1,1,28,자양동,사당동,마곡동,37.534692,127.074327,37.483973999999996,126.974999,37.566092,126.830395,0,0,0,3,"['홍대입구역 2호선', '홍대입구역 공항철도', '홍대입구역 경의중앙선']"
355,355,355,서울특별시 마포구 합정동,마포구,합정동,0.0,0.0,0.0,1.06,0.93,1.38,0.43,0.0,0.0,0.0,3.81,0.0,1840.0,1670.0,5172,3569,69.0,0,0,0,5,7,11,1,0,0,0,24,동소문동1가,홍은동,제기동,37.589858,127.00746000000001,37.59156,126.938775,37.584134000000006,127.03796000000001,1,1,0,3,['합정역 6호선']
356,356,356,서울특별시 마포구 망원동,마포구,망원동,3.33,1.25,0.0,1.91,1.47,1.5,0.0,0.0,0.0,0.0,9.46,0.0,1598.0,1478.0,5172,3569,69.0,1,1,0,9,11,12,0,0,0,0,34,영등포동4가,개봉동,연희동,37.517981,126.90350600000001,37.49497,126.851409,37.570389,126.92962800000001,2,0,0,6,['망원역 6호선']
357,357,357,서울특별시 마포구 연남동,마포구,연남동,0.0,0.0,0.0,1.06,0.93,1.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,5172,3569,69.0,0,0,0,5,7,12,0,0,0,0,24,회현동3가,갈월동,마천동,37.56006,126.984082,37.546267,126.97294099999999,37.497116999999996,127.15239299999999,0,1,2,3,[]
358,358,358,서울특별시 마포구 성산동,마포구,성산동,0.0,0.0,0.0,1.49,1.6,2.75,0.0,0.0,10.0,0.0,15.84,2038.5,1650.25,1537.75,5172,3569,69.0,0,0,0,7,12,22,0,0,1,0,42,신당동,전농동,응암동,37.559441,127.01342700000001,37.579797,127.053848,37.592677,126.920257,4,2,1,5,"['월드컵경기장역 6호선', '마포구청역 6호선']"
359,359,359,서울특별시 마포구 중동,마포구,중동,0.0,0.0,0.0,0.64,0.0,0.25,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,5172,3569,69.0,0,0,0,3,0,2,0,0,0,0,5,문래동6가,당주동,충무로3가,37.519342,126.886528,37.571428999999995,126.97457,37.562676,126.991874,1,1,0,0,[]
360,360,360,서울특별시 마포구 상암동,마포구,상암동,3.33,1.25,6.67,1.91,2.13,1.62,2.17,0.0,0.0,0.0,19.1,0.0,0.0,0.0,5172,3569,69.0,1,1,2,9,16,13,5,0,0,0,47,공릉동,청담동,군자동,37.623601,127.07738799999998,37.523404,127.04685800000001,37.553878000000005,127.073516,3,1,1,22,['디지털미디어시티역 공항철도']
361,361,361,서울특별시 양천구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
362,362,362,서울특별시 양천구 신정동,양천구,신정동,3.33,1.25,3.33,5.53,2.53,3.62,1.3,0.0,0.0,0.0,20.91,1900.94,1617.45,1465.38,3515,2459,70.0,1,1,1,26,19,29,3,0,0,0,80,신정동,독산동,신월동,37.54421,126.930866,37.469371,126.901246,37.529444,126.834248,14,4,4,46,"['신정네거리역 2호선', '신정역 5호선', '양천구청역 2호선']"
363,363,363,서울특별시 양천구 목동,양천구,목동,3.33,3.75,10.0,4.26,4.4,3.88,4.35,0.0,10.0,5.0,48.96,1769.76,1536.31,1392.62,3515,2459,70.0,1,3,3,20,33,31,10,0,1,1,103,논현동,봉천동,구로동,37.513093,127.031353,37.482717,126.949951,37.4929,126.886427,8,5,4,29,"['목동역 5호선', '신목동역 9호선']"
364,364,364,서울특별시 양천구 신월동,양천구,신월동,6.67,1.25,3.33,2.13,3.2,3.62,0.43,0.0,0.0,0.0,20.64,1666.14,1514.97,1353.52,3515,2459,70.0,2,1,1,10,24,29,1,0,0,0,68,양재동,행당동,을지로6가,37.474839,127.04171699999999,37.559076,127.03586899999999,37.566868,127.00631000000001,8,7,3,36,[]
365,365,365,서울특별시 강서구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
366,366,366,서울특별시 강서구 염창동,강서구,염창동,3.33,1.25,0.0,1.06,1.47,1.25,0.43,0.0,0.0,0.0,8.8,1695.0,1673.5,1523.0,4629,3469,74.9,1,1,0,5,11,10,1,0,0,0,29,중곡동,중화동,도화동,37.561882000000004,127.084745,37.59975,127.07771799999999,37.539966,126.95,3,2,0,5,['염창역 9호선']
367,367,367,서울특별시 강서구 등촌동,강서구,등촌동,3.33,3.75,0.0,3.19,2.53,2.25,1.3,5.0,0.0,5.0,26.36,0.0,1545.57,1403.36,4629,3469,74.9,1,3,0,15,19,18,3,1,0,1,61,서교동,창동,장안동,37.553909999999995,126.918985,37.643440000000005,127.03941299999998,37.570749,127.068233,8,4,6,15,"['등촌역 9호선', '증미역 9호선']"
368,368,368,서울특별시 강서구 화곡동,강서구,화곡동,3.33,1.25,3.33,8.09,6.53,6.62,1.3,0.0,10.0,0.0,40.46,1685.91,1498.86,1348.77,4629,3469,74.9,1,1,1,38,49,53,3,0,1,0,147,문정동,가산동,성내동,37.486581,127.127495,37.477598,126.888291,37.531338,127.129174,8,0,3,52,"['화곡역 5호선', '까치산역 5호선', '까치산역 2호선', '우장산역 5호선']"
369,369,369,서울특별시 강서구 가양동,강서구,가양동,0.0,0.0,3.33,0.43,1.2,1.25,0.0,0.0,0.0,0.0,6.21,1742.0,1543.61,1395.18,4629,3469,74.9,0,0,1,2,9,10,0,0,0,0,22,하왕십리동,동숭동,영등포동3가,37.562462,127.02958600000001,37.581654,127.00508300000001,37.518155,126.90799799999999,4,3,3,12,"['가양역 9호선', '마곡역 5호선', '양천향교역 9호선']"
370,370,370,서울특별시 강서구 마곡동,강서구,마곡동,0.0,2.5,3.33,3.62,3.87,3.62,2.17,0.0,10.0,0.0,29.12,1769.0,1536.28,1383.28,4629,3469,74.9,0,2,1,17,29,29,5,0,1,0,84,잠실동,반포동,대치동,37.506966999999996,127.083673,37.502815999999996,127.010493,37.501711,127.057851,4,2,2,8,"['발산역 5호선', '마곡나루역 9호선', '마곡나루역 공항철도']"
371,371,371,서울특별시 강서구 내발산동,강서구,내발산동,0.0,0.0,3.33,1.28,1.2,1.25,0.43,0.0,0.0,0.0,7.49,1718.0,1488.47,1362.81,4629,3469,74.9,0,0,1,6,9,10,1,0,0,0,27,이태원동,석관동,상일동,37.5367,126.992151,37.608823,127.06071200000001,37.54822,127.17063,3,5,8,9,[]
372,372,372,서울특별시 강서구 외발산동,강서구,외발산동,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.27,1868.0,1491.5,1349.43,4629,3469,74.9,0,0,0,0,2,0,0,0,0,0,2,과해동,신문로2가,운니동,37.560660999999996,126.794953,37.571298999999996,126.96881499999999,37.576159000000004,126.98920600000001,0,0,0,1,[]
373,373,373,서울특별시 강서구 공항동,강서구,공항동,3.33,3.75,0.0,1.06,1.2,1.38,0.0,0.0,0.0,0.0,10.72,0.0,1561.71,1407.21,4629,3469,74.9,1,3,0,5,9,11,0,0,0,0,29,동자동,대조동,갈현동,37.551535,126.97413700000001,37.612276,126.92285,37.621223,126.914993,1,2,0,4,"['송정역 5호선', '공항시장역 9호선']"
374,374,374,서울특별시 강서구 방화동,강서구,방화동,0.0,3.75,0.0,3.19,2.4,1.88,0.43,5.0,0.0,0.0,16.65,1645.0,1566.75,1386.75,4629,3469,74.9,0,3,0,15,18,15,1,1,0,0,53,화양동,성산동,신당동,37.544427,127.070047,37.563317,126.91086999999999,37.559441,127.01342700000001,5,3,2,24,"['김포공항역 공항철도', '김포공항역 9호선', '방화역 5호선', '신방화역 9호선', '개화산역 5호선', '김포공항역 5호선', '김포공항역 김포골드라인']"
375,375,375,서울특별시 강서구 개화동,강서구,개화동,0.0,0.0,0.0,0.21,0.13,0.12,0.0,0.0,0.0,0.0,0.47,0.0,1497.0,1337.0,4629,3469,74.9,0,0,0,1,1,1,0,0,0,0,3,영등포동5가,누상동,내수동,37.521133,126.90708400000001,37.580478,126.96583799999999,37.573113,126.971819,0,0,0,4,['개화역 9호선']
376,376,376,서울특별시 강서구 과해동,강서구,과해동,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,4629,3469,74.9,0,0,0,0,2,0,0,0,0,0,2,신문로2가,운니동,가회동,37.571298999999996,126.96881499999999,37.576159000000004,126.98920600000001,37.582235,126.98466599999999,0,0,0,0,[]
377,377,377,서울특별시 강서구 오곡동,강서구,오곡동,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1592.5,1403.72,4629,3469,74.9,0,0,0,0,1,0,0,0,0,0,1,염곡동,청운동,체부동,37.462035,127.05283700000001,37.587111,126.96906899999999,37.577645000000004,126.970877,0,0,0,0,[]
378,378,378,서울특별시 강서구 오쇠동,강서구,오쇠동,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4629,3469,74.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
379,379,379,서울특별시 구로구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
380,380,380,서울특별시 구로구 신도림동,구로구,신도림동,3.33,1.25,0.0,1.06,0.8,1.0,1.3,5.0,0.0,0.0,13.75,1728.0,1539.0,1339.0,4810,3338,69.4,1,1,0,5,6,8,3,1,0,0,25,황학동,방학동,송파동,37.56794,127.020367,37.666224,127.03665,37.506058,127.11121599999998,2,1,1,5,"['신도림역 1호선', '신도림역 2호선', '도림천역 2호선']"
381,381,381,서울특별시 구로구 구로동,구로구,구로동,6.67,2.5,10.0,5.53,5.73,5.38,2.61,0.0,0.0,5.0,43.42,1755.71,1637.82,1464.89,4810,3338,69.4,2,2,3,26,43,43,6,0,0,1,126,신림동,상계동,화곡동,37.476411999999996,126.92569099999999,37.6671,127.072189,37.538358,126.84733600000001,7,4,3,15,"['구로역 1호선', '구로디지털단지역 2호선', '대림역 2호선', '구일역 1호선', '남구로역 7호선']"
382,382,382,서울특별시 구로구 가리봉동,구로구,가리봉동,0.0,0.0,0.0,0.43,0.53,0.25,0.0,0.0,0.0,0.0,1.21,0.0,1579.0,1377.0,4810,3338,69.4,0,0,0,2,4,2,0,0,0,0,8,중림동,양평동2가,상월곡동,37.558715,126.96583999999999,37.52427,126.884578,37.606722999999995,127.04839299999999,1,0,1,0,[]
383,383,383,서울특별시 구로구 고척동,구로구,고척동,3.33,1.25,0.0,1.7,1.07,1.75,0.0,0.0,0.0,0.0,9.1,0.0,1530.86,1375.86,4810,3338,69.4,1,1,0,8,8,14,0,0,0,0,32,염창동,중곡동,중화동,37.551365999999994,126.8713,37.561882000000004,127.084745,37.59975,127.07771799999999,5,2,2,12,[]
384,384,384,서울특별시 구로구 개봉동,구로구,개봉동,0.0,1.25,3.33,1.7,1.33,1.62,0.0,0.0,0.0,0.0,9.24,0.0,1542.5,1391.78,4810,3338,69.4,0,1,1,8,10,13,0,0,0,0,33,연희동,남가좌동,명일동,37.570389,126.92962800000001,37.577538,126.92231100000001,37.549276,127.14755500000001,4,2,0,13,['개봉역 1호선']
385,385,385,서울특별시 구로구 오류동,구로구,오류동,0.0,2.5,0.0,1.7,1.33,2.12,0.43,0.0,0.0,0.0,8.1,0.0,1618.93,1483.86,4810,3338,69.4,0,2,0,8,10,17,1,0,0,0,38,정릉동,도봉동,소공동,37.608442,127.008288,37.678103,127.043249,37.563731,126.980135,3,1,1,4,"['오류동역 1호선', '천왕역 7호선']"
386,386,386,서울특별시 구로구 궁동,구로구,궁동,0.0,0.0,0.0,0.43,0.27,0.38,0.0,0.0,0.0,0.0,1.07,0.0,1498.0,1339.0,4810,3338,69.4,0,0,0,2,2,3,0,0,0,0,7,당산동4가,적선동,인의동,37.528887,126.898848,37.576122,126.973453,37.573102,126.99792099999999,0,1,6,4,[]
387,387,387,서울특별시 구로구 온수동,구로구,온수동,0.0,0.0,0.0,0.0,0.67,0.75,0.0,0.0,0.0,0.0,1.42,0.0,1513.0,1355.5,4810,3338,69.4,0,0,0,0,5,6,0,0,0,0,11,사근동,보문동5가,신원동,37.561371,127.04678899999999,37.582359000000004,127.01993600000002,37.447112,127.05884099999999,1,0,0,5,"['온수역 1호선', '온수역 7호선']"
388,388,388,서울특별시 구로구 천왕동,구로구,천왕동,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4810,3338,69.4,0,0,0,0,0,2,0,0,0,0,2,창성동,종로1가,견지동,37.580363,126.97206499999999,37.570479,126.980434,37.573529,126.983065,2,1,0,3,[]
389,389,389,서울특별시 구로구 항동,구로구,항동,0.0,0.0,0.0,0.21,0.13,0.25,0.0,0.0,0.0,0.0,0.6,0.0,1498.0,1334.0,4810,3338,69.4,0,0,0,1,1,2,0,0,0,0,4,문래동5가,필동1가,교남동,37.515863,126.885676,37.560992,126.99226399999999,37.567917,126.965108,1,1,1,2,[]
390,390,390,서울특별시 금천구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
391,391,391,서울특별시 금천구 가산동,금천구,가산동,10.0,1.25,10.0,3.19,4.0,3.5,3.04,5.0,0.0,0.0,39.98,0.0,1496.43,1346.43,3293,2567,78.0,3,1,3,15,30,28,7,1,0,0,88,성내동,삼성동,신사동,37.531338,127.129174,37.512792,127.05308500000001,37.595711,126.909195,0,0,0,5,"['가산디지털단지역 1호선', '가산디지털단지역 7호선', '독산역 1호선']"
392,392,392,서울특별시 금천구 독산동,금천구,독산동,0.0,1.25,3.33,3.19,3.33,3.75,0.87,5.0,0.0,0.0,20.73,0.0,1561.74,1417.98,3293,2567,78.0,0,1,1,15,25,30,2,1,0,0,75,신월동,양재동,행당동,37.529444,126.834248,37.474839,127.04171699999999,37.559076,127.03586899999999,9,3,1,27,[]
393,393,393,서울특별시 금천구 시흥동,금천구,시흥동,3.33,1.25,0.0,2.13,2.93,3.12,0.43,0.0,0.0,0.0,13.2,1674.71,1528.26,1381.22,3293,2567,78.0,1,1,0,10,22,25,1,0,0,0,60,진관동,가락동,신길동,37.644355,126.936524,37.496486,127.126006,37.507088,126.913103,10,3,4,22,['금천구청역 1호선']
394,394,394,서울특별시 영등포구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[]
395,395,395,서울특별시 영등포구 영등포동,영등포구,영등포동,0.0,2.5,0.0,1.06,0.27,0.5,0.0,10.0,0.0,0.0,14.33,0.0,1559.0,1389.0,5840,3922,67.2,0,2,0,5,2,4,0,2,0,0,15,노량진동,안암동5가,신도림동,37.510162,126.940418,37.586083,127.02949299999999,37.509454,126.880425,1,1,0,2,['영등포역 1호선']
396,396,396,서울특별시 영등포구 영등포동1가,영등포구,영등포동1가,0.0,0.0,0.0,0.43,0.4,0.25,0.43,0.0,0.0,0.0,1.51,0.0,0.0,0.0,5840,3922,67.2,0,0,0,2,3,2,1,0,0,0,8,남대문로4가,장충동2가,평창동,37.560635,126.976863,37.559909999999995,127.00256,37.61042,126.96983700000001,0,0,0,0,['신길역 5호선']
397,397,397,서울특별시 영등포구 영등포동2가,영등포구,영등포동2가,0.0,0.0,0.0,0.21,0.4,0.12,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,5840,3922,67.2,0,0,0,1,3,1,0,0,0,0,5,삼선동5가,중학동,삼청동,37.58825,127.01578899999998,37.575301,126.97926499999998,37.585404,126.982123,0,0,0,2,[]
